Close_Diff,High_Diff,Low_Diff,Open_Diff,Day_of_Week,Day_of_Month,Month,MA_50_Diff,MA_200_Diff,EMA_9_Diff,EMA_50_Diff,EMA_100_Diff,MACD,MACD_Signal,RSI,Date,model_smart_dumb_spread_close,model_percent_bearish_close
0.751,0.174,0.133,0.751,2.0,22.0,2.0,1.578,4.888,0.899,1.847,2.94,3.921,1.641,55.534,2006-02-22,-0.2,0.23
-0.378,-0.025,0.164,-0.378,3.0,23.0,2.0,1.161,4.486,0.419,1.417,2.522,4.318,2.176,59.911,2006-02-23,-0.19,0.16
0.127,-0.134,0.037,0.127,4.0,24.0,2.0,1.242,4.559,0.436,1.482,2.593,4.711,2.683,65.808,2006-02-24,-0.23,0.19
0.364,0.423,0.296,0.364,0.0,27.0,2.0,1.558,4.858,0.638,1.767,2.888,5.339,3.214,67.313,2006-02-27,-0.23,0.23
-1.04,-0.266,-0.877,-1.04,1.0,28.0,2.0,0.511,3.81,-0.325,0.706,1.83,4.697,3.511,64.829,2006-02-28,-0.21,0.23
0.826,-0.179,0.199,0.826,2.0,1.0,3.0,1.295,4.545,0.397,1.46,2.583,4.984,3.806,64.712,2006-03-01,-0.23,0.39
-0.163,-0.043,0.199,-0.163,3.0,2.0,3.0,1.101,4.342,0.188,1.248,2.376,4.985,4.041,64.541,2006-03-02,-0.23,0.23
-0.148,0.472,0.077,-0.148,4.0,3.0,3.0,0.911,4.156,0.032,1.058,2.187,4.776,4.188,61.781,2006-03-03,-0.24,0.13
-0.697,-0.701,-0.664,-0.697,0.0,6.0,3.0,0.187,3.447,-0.536,0.35,1.471,3.843,4.119,58.486,2006-03-06,-0.17,0.19
-0.186,-0.774,-0.357,-0.186,1.0,7.0,3.0,-0.02,3.234,-0.578,0.158,1.261,2.878,3.871,50.218,2006-03-07,-0.12,0.16
0.203,0.162,-0.212,0.203,2.0,8.0,3.0,0.167,3.395,-0.3,0.346,1.433,2.295,3.556,49.026,2006-03-08,-0.12,0.13
-0.488,0.188,0.3,-0.488,3.0,9.0,3.0,-0.329,2.89,-0.633,-0.138,0.93,1.315,3.108,38.632,2006-03-09,-0.13,0.13
0.735,0.127,-0.088,0.735,4.0,10.0,3.0,0.364,3.565,0.081,0.57,1.62,1.278,2.742,46.576,2006-03-10,-0.17,0.13
0.199,0.234,0.824,0.199,0.0,13.0,3.0,0.522,3.72,0.223,0.737,1.78,1.438,2.481,50.679,2006-03-13,-0.18,0.13
1.04,0.837,0.085,1.04,1.0,14.0,3.0,1.479,4.672,1.0,1.69,2.735,2.612,2.507,52.84,2006-03-14,-0.25,0.35
0.427,0.482,0.959,0.427,2.0,15.0,3.0,1.814,5.037,1.137,2.025,3.086,3.944,2.794,58.922,2006-03-15,-0.27,0.23
0.177,0.464,0.622,0.177,3.0,16.0,3.0,1.931,5.162,1.049,2.112,3.193,5.126,3.261,59.242,2006-03-16,-0.28,0.13
0.147,-0.05,0.177,0.147,4.0,17.0,3.0,2.024,5.261,0.956,2.167,3.269,6.148,3.838,57.886,2006-03-17,-0.26,0.16
-0.166,0.016,-0.133,-0.166,0.0,20.0,3.0,1.812,5.065,0.633,1.926,3.047,6.705,4.412,66.968,2006-03-20,-0.25,0.13
-0.601,0.067,-0.596,-0.601,1.0,21.0,3.0,1.2,4.451,0.025,1.28,2.412,6.439,4.817,54.326,2006-03-21,-0.25,0.16
0.602,-0.375,-0.001,0.602,2.0,22.0,3.0,1.769,4.982,0.499,1.798,2.936,6.78,5.21,60.608,2006-03-22,-0.28,0.26
-0.258,-0.071,0.177,-0.258,3.0,23.0,3.0,1.496,4.696,0.193,1.483,2.632,6.701,5.508,59.45,2006-03-23,-0.3,0.26
0.098,0.114,0.06,0.098,4.0,24.0,3.0,1.579,4.748,0.233,1.518,2.673,6.665,5.739,67.967,2006-03-24,-0.35,0.26
-0.103,-0.214,0.015,-0.103,0.0,27.0,3.0,1.454,4.611,0.104,1.361,2.522,6.454,5.882,69.011,2006-03-27,-0.33,0.23
-0.644,0.192,-0.558,-0.644,1.0,28.0,3.0,0.807,3.956,-0.435,0.693,1.853,5.547,5.815,60.046,2006-03-28,-0.31,0.26
0.747,-0.049,0.108,0.747,2.0,29.0,3.0,1.511,4.629,0.248,1.374,2.53,5.543,5.761,69.94,2006-03-29,-0.29,0.39
-0.203,0.348,0.27,-0.203,3.0,30.0,3.0,1.277,4.398,0.036,1.127,2.286,5.267,5.662,63.303,2006-03-30,-0.3,0.32
-0.417,-0.546,-0.146,-0.417,4.0,31.0,3.0,0.849,3.964,-0.306,0.686,1.84,4.557,5.441,57.325,2006-03-31,-0.3,0.29
0.23,0.475,0.141,0.23,0.0,3.0,4.0,1.021,4.151,-0.06,0.878,2.024,4.188,5.19,50.263,2006-04-03,-0.28,0.29
0.626,-0.125,-0.15,0.626,1.0,4.0,4.0,1.571,4.713,0.45,1.435,2.581,4.498,5.052,52.23,2006-04-04,-0.29,0.29
0.431,0.402,0.781,0.431,2.0,5.0,4.0,1.926,5.086,0.701,1.786,2.94,5.139,5.069,54.543,2006-04-05,-0.32,0.35
-0.192,-0.062,-0.182,-0.192,3.0,6.0,4.0,1.669,4.866,0.408,1.534,2.699,5.382,5.132,51.294,2006-04-06,-0.33,0.26
-1.034,0.159,-0.634,-1.034,4.0,7.0,4.0,0.608,3.841,-0.506,0.485,1.648,4.43,4.992,44.053,2006-04-07,-0.28,0.16
0.085,-1.014,-0.078,0.085,0.0,10.0,4.0,0.673,3.885,-0.337,0.547,1.697,3.722,4.738,49.573,2006-04-10,-0.23,0.13
-0.774,-0.002,-0.79,-0.774,1.0,11.0,4.0,-0.104,3.099,-0.895,-0.219,0.913,2.325,4.255,37.85,2006-04-11,-0.14,0.13
0.12,-0.752,0.272,0.12,2.0,12.0,4.0,0.004,3.178,-0.619,-0.095,1.011,1.327,3.67,40.868,2006-04-12,-0.14,0.16
0.078,0.09,-0.239,0.078,3.0,13.0,4.0,0.071,3.219,-0.433,-0.016,1.067,0.61,3.058,40.644,2006-04-13,-0.11,0.16
-0.294,0.028,-0.205,-0.294,0.0,17.0,4.0,-0.246,2.9,-0.583,-0.299,0.76,-0.261,2.394,39.34,2006-04-17,-0.1,0.19
1.737,1.282,0.358,1.737,1.0,18.0,4.0,1.398,4.513,0.907,1.357,2.405,0.84,2.083,57.984,2006-04-18,-0.11,0.35
0.174,0.105,1.358,0.174,2.0,19.0,4.0,1.501,4.635,0.864,1.469,2.524,1.875,2.042,54.245,2006-04-19,-0.13,0.32
0.117,0.593,0.276,0.117,3.0,20.0,4.0,1.53,4.706,0.783,1.522,2.585,2.787,2.191,56.851,2006-04-20,-0.16,0.26
-0.014,-0.037,0.016,-0.014,4.0,21.0,4.0,1.447,4.649,0.616,1.449,2.521,3.455,2.444,60.742,2006-04-21,-0.16,0.16
-0.242,-0.485,-0.214,-0.242,0.0,24.0,4.0,1.14,4.375,0.3,1.163,2.24,3.686,2.692,56.709,2006-04-24,-0.14,0.16
-0.487,-0.037,-0.354,-0.487,1.0,25.0,4.0,0.603,3.873,-0.15,0.653,1.726,3.317,2.817,47.207,2006-04-25,-0.13,0.16
0.282,0.014,0.198,0.282,2.0,26.0,4.0,0.817,4.11,0.105,0.895,1.963,3.283,2.91,45.791,2006-04-26,-0.13,0.16
0.33,0.307,-0.474,0.33,3.0,27.0,4.0,1.092,4.392,0.347,1.174,2.24,3.563,3.041,50.454,2006-04-27,-0.13,0.16
0.068,0.079,0.817,0.068,4.0,28.0,4.0,1.112,4.424,0.332,1.192,2.261,3.812,3.195,62.148,2006-04-28,-0.16,0.16
-0.414,0.089,-0.207,-0.414,0.0,1.0,5.0,0.677,3.997,-0.066,0.751,1.818,3.532,3.262,56.458,2006-05-01,-0.12,0.16
0.614,-0.27,0.13,0.614,1.0,2.0,5.0,1.244,4.551,0.436,1.304,2.37,3.912,3.392,70.651,2006-05-02,-0.11,0.23
-0.408,-0.014,-0.095,-0.408,2.0,3.0,5.0,0.801,4.126,0.023,0.864,1.931,3.737,3.461,64.442,2006-05-03,-0.09,0.19
0.336,0.127,0.301,0.336,3.0,4.0,5.0,1.104,4.416,0.286,1.15,2.215,3.909,3.551,66.127,2006-05-04,-0.11,0.19
1.03,0.866,0.336,1.03,4.0,5.0,5.0,2.055,5.356,1.042,2.073,3.148,5.076,3.856,74.825,2006-05-05,-0.14,0.29
-0.083,0.013,0.809,-0.083,0.0,8.0,5.0,1.92,5.241,0.768,1.913,3.007,5.846,4.254,64.126,2006-05-08,-0.15,0.16
0.036,-0.008,-0.029,0.036,1.0,9.0,5.0,1.909,5.241,0.643,1.872,2.982,6.42,4.687,63.02,2006-05-09,-0.15,0.13
-0.173,-0.082,-0.381,-0.173,2.0,10.0,5.0,1.675,5.041,0.377,1.636,2.758,6.614,5.072,59.625,2006-05-10,-0.13,0.1
-1.28,-0.217,-1.062,-1.28,3.0,11.0,5.0,0.378,3.781,-0.732,0.346,1.468,5.34,5.126,46.47,2006-05-11,-0.1,0.06
-1.124,-1.266,-1.003,-1.124,4.0,12.0,5.0,-0.758,2.666,-1.502,-0.756,0.341,3.11,4.723,40.352,2006-05-12,0.02,0.13
0.252,-0.848,-0.455,0.252,0.0,15.0,5.0,-0.515,2.892,-0.997,-0.482,0.58,1.588,4.096,45.707,2006-05-15,0.13,0.13
-0.187,0.237,0.311,-0.187,1.0,16.0,5.0,-0.725,2.688,-0.949,-0.644,0.386,0.184,3.314,41.977,2006-05-16,0.19,0.13
-1.684,-0.474,-1.645,-1.684,2.0,17.0,5.0,-2.441,1.007,-2.142,-2.275,-1.294,-2.654,2.12,30.402,2006-05-17,0.25,0.13
-0.67,-1.304,-0.439,-0.67,3.0,18.0,5.0,-3.106,0.332,-2.265,-2.849,-1.938,-5.526,0.591,27.437,2006-05-18,0.31,0.1
0.414,-0.215,-0.434,0.414,4.0,19.0,5.0,-2.673,0.734,-1.475,-2.33,-1.488,-7.297,-0.987,32.324,2006-05-19,0.4,0.13
-0.391,-0.266,-0.263,-0.391,0.0,22.0,5.0,-3.046,0.334,-1.499,-2.625,-1.85,-8.997,-2.589,25.62,2006-05-22,0.44,0.1
-0.435,0.386,0.253,-0.435,1.0,23.0,5.0,-3.452,-0.114,-1.554,-2.953,-2.249,-10.664,-4.204,25.588,2006-05-23,0.47,0.1
0.158,-0.718,-0.861,0.158,2.0,24.0,5.0,-3.227,0.03,-1.115,-2.681,-2.046,-11.69,-5.701,23.84,2006-05-24,0.49,0.1
1.137,0.69,1.05,1.137,3.0,25.0,5.0,-2.019,1.138,0.018,-1.467,-0.881,-11.219,-6.805,24.429,2006-05-25,0.42,0.23
0.572,0.572,1.12,0.572,4.0,26.0,5.0,-1.399,1.68,0.469,-0.855,-0.302,-10.141,-7.472,29.695,2006-05-26,0.36,0.23
-1.587,-0.039,-0.995,-1.587,1.0,30.0,5.0,-2.959,0.086,-0.909,-2.384,-1.881,-10.803,-8.138,24.772,2006-05-30,0.35,0.06
0.814,-0.777,-0.037,0.814,2.0,31.0,5.0,-2.073,0.877,-0.076,-1.497,-1.038,-10.38,-8.586,30.798,2006-05-31,0.34,0.1
1.23,1.23,0.779,1.23,3.0,1.0,6.0,-0.815,2.061,0.912,-0.253,0.186,-8.684,-8.606,42.574,2006-06-01,0.31,0.19
0.195,0.387,0.869,0.195,4.0,2.0,6.0,-0.593,2.225,0.884,-0.056,0.373,-7.057,-8.296,48.781,2006-06-02,0.22,0.16
-1.78,-0.195,-1.215,-1.78,0.0,5.0,6.0,-2.358,0.435,-0.73,-1.796,-1.404,-7.53,-8.143,39.827,2006-06-05,0.26,0.03
-0.114,-1.419,-0.807,-0.114,1.0,6.0,6.0,-2.413,0.304,-0.676,-1.837,-1.49,-7.93,-8.1,40.101,2006-06-06,0.34,0.06
-0.609,0.204,0.104,-0.609,2.0,7.0,6.0,-2.968,-0.322,-1.034,-2.364,-2.07,-8.768,-8.234,44.488,2006-06-07,0.4,0.03
0.142,-0.992,-1.64,0.142,3.0,8.0,6.0,-2.767,-0.194,-0.713,-2.132,-1.888,-9.182,-8.423,48.407,2006-06-08,0.42,0.03
-0.448,0.217,1.202,-0.448,4.0,9.0,6.0,-3.148,-0.659,-0.933,-2.49,-2.299,-9.851,-8.709,43.973,2006-06-09,0.46,0.03
-1.27,-0.583,-1.106,-1.27,0.0,12.0,6.0,-4.371,-1.964,-1.784,-3.659,-3.543,-11.531,-9.273,40.36,2006-06-12,0.51,0.03
-1.028,-0.944,-1.107,-1.028,1.0,13.0,6.0,-5.339,-3.028,-2.273,-4.55,-4.527,-13.73,-10.165,38.285,2006-06-13,0.57,0.03
0.519,-0.958,-0.264,0.519,2.0,14.0,6.0,-4.685,-2.506,-1.396,-3.853,-3.909,-14.789,-11.089,40.144,2006-06-14,0.59,0.03
2.124,2.207,0.879,2.124,3.0,15.0,6.0,-2.429,-0.392,0.57,-1.627,-1.713,-13.368,-11.545,44.66,2006-06-15,0.5,0.1
-0.368,-0.188,1.327,-0.368,4.0,16.0,6.0,-2.711,-0.78,0.162,-1.923,-2.048,-12.47,-11.73,40.701,2006-06-16,0.46,0.06
-0.911,-0.027,-0.735,-0.911,0.0,19.0,6.0,-3.544,-1.714,-0.605,-2.748,-2.926,-12.534,-11.891,43.205,2006-06-19,0.43,0.06
-0.002,-0.551,0.137,-0.002,1.0,20.0,6.0,-3.456,-1.723,-0.485,-2.642,-2.87,-12.442,-12.001,38.878,2006-06-20,0.45,0.06
0.974,0.717,0.098,0.974,2.0,21.0,6.0,-2.387,-0.755,0.388,-1.587,-1.841,-11.266,-11.854,37.228,2006-06-21,0.4,0.06
-0.527,-0.48,0.116,-0.527,3.0,22.0,6.0,-2.864,-1.294,-0.112,-2.042,-2.333,-10.742,-11.632,34.247,2006-06-22,0.38,0.06
-0.088,0.097,-0.008,-0.088,4.0,23.0,6.0,-2.885,-1.387,-0.161,-2.049,-2.376,-10.297,-11.365,40.837,2006-06-23,0.36,0.03
0.487,-0.176,0.181,0.487,0.0,26.0,6.0,-2.325,-0.903,0.26,-1.493,-1.842,-9.347,-10.961,44.372,2006-06-26,0.35,0.03
-0.908,0.196,-0.381,-0.908,1.0,27.0,6.0,-3.188,-1.827,-0.524,-2.328,-2.721,-9.403,-10.649,43.038,2006-06-27,0.33,0.03
0.549,-0.503,-0.109,0.549,2.0,28.0,6.0,-2.526,-1.274,0.02,-1.701,-2.117,-8.797,-10.279,45.294,2006-06-28,0.31,0.06
2.157,2.07,0.675,2.157,3.0,29.0,6.0,-0.304,0.848,1.704,0.429,0.037,-6.078,-9.439,56.95,2006-06-29,0.25,0.13
-0.21,0.269,1.947,-0.21,4.0,30.0,6.0,-0.45,0.622,1.198,0.211,-0.169,-4.092,-8.369,62.541,2006-06-30,0.17,0.23
0.786,0.32,-0.011,0.786,0.0,3.0,7.0,0.383,1.377,1.575,0.951,0.6,-1.693,-7.034,71.395,2006-07-03,0.09,0.29
-0.725,-0.026,-0.327,-0.725,2.0,5.0,7.0,-0.286,0.644,0.685,0.219,-0.123,-0.534,-5.734,65.14,2006-07-05,0.12,0.16
0.249,-0.135,0.369,0.249,3.0,6.0,7.0,0.007,0.874,0.746,0.449,0.124,0.633,-4.46,57.999,2006-07-06,0.09,0.1
-0.675,-0.23,-0.586,-0.675,4.0,7.0,7.0,-0.61,0.183,0.057,-0.219,-0.544,0.855,-3.397,56.009,2006-07-07,0.13,0.1
0.147,-0.103,0.105,0.147,0.0,10.0,7.0,-0.395,0.307,0.163,-0.069,-0.389,1.166,-2.485,62.775,2006-07-10,0.09,0.1
0.409,-0.033,-0.38,0.409,1.0,11.0,7.0,0.074,0.69,0.456,0.325,0.019,1.811,-1.626,64.514,2006-07-11,0.1,0.1
-1.094,-0.026,-0.187,-1.094,2.0,12.0,7.0,-0.958,-0.425,-0.516,-0.747,-1.065,1.184,-1.064,52.82,2006-07-12,0.11,0.1
-1.296,-1.157,-1.261,-1.296,3.0,13.0,7.0,-2.169,-1.754,-1.469,-1.988,-2.344,-0.621,-0.975,48.656,2006-07-13,0.18,0.1
-0.49,-1.262,-1.046,-0.49,4.0,14.0,7.0,-2.556,-2.264,-1.575,-2.393,-2.792,-2.514,-1.283,46.762,2006-07-14,0.28,0.0
-0.138,-0.212,0.247,-0.138,0.0,17.0,7.0,-2.572,-2.413,-1.372,-2.436,-2.876,-4.105,-1.847,43.51,2006-07-17,0.35,0.0
0.192,-0.017,-0.564,0.192,1.0,18.0,7.0,-2.232,-2.22,-0.943,-2.152,-2.626,-5.116,-2.501,48.981,2006-07-18,0.36,0.03
1.856,1.77,0.996,1.856,2.0,19.0,7.0,-0.267,-0.37,0.717,-0.279,-0.742,-4.018,-2.804,55.272,2006-07-19,0.32,0.1
-0.848,0.059,1.002,-0.848,3.0,20.0,7.0,-1.002,-1.238,-0.105,-1.092,-1.571,-3.965,-3.037,39.658,2006-07-20,0.32,0.03
-0.708,-0.919,-0.833,-0.708,4.0,21.0,7.0,-1.589,-1.969,-0.655,-1.742,-2.25,-4.583,-3.346,37.635,2006-07-21,0.35,0.03
1.663,0.922,0.124,1.663,0.0,24.0,7.0,0.144,-0.328,0.793,-0.075,-0.566,-3.37,-3.351,42.674,2006-07-24,0.34,0.1
0.632,0.783,1.366,0.632,1.0,25.0,7.0,0.806,0.272,1.133,0.532,0.064,-1.746,-3.03,49.221,2006-07-25,0.28,0.06
-0.038,0.118,0.378,-0.038,2.0,26.0,7.0,0.81,0.206,0.876,0.475,0.026,-0.491,-2.522,47.774,2006-07-26,0.18,0.06
-0.41,0.154,-0.002,-0.41,3.0,27.0,7.0,0.447,-0.235,0.375,0.063,-0.378,0.082,-2.001,49.082,2006-07-27,0.18,0.0
1.215,0.358,0.097,1.215,4.0,28.0,7.0,1.629,0.932,1.256,1.213,0.811,1.755,-1.25,54.071,2006-07-28,0.14,0.13
-0.148,-0.137,0.884,-0.148,0.0,31.0,7.0,1.461,0.746,0.888,1.025,0.651,2.895,-0.421,51.54,2006-07-31,0.15,0.13
-0.45,-0.156,-0.675,-0.45,1.0,1.0,8.0,1.009,0.261,0.352,0.555,0.198,3.297,0.323,54.881,2006-08-01,0.19,0.06
0.6,0.53,0.397,0.6,2.0,2.0,8.0,1.574,0.82,0.758,1.104,0.778,4.183,1.095,65.427,2006-08-02,0.21,0.1
0.135,0.042,0.041,0.135,3.0,3.0,8.0,1.67,0.918,0.713,1.188,0.893,4.967,1.869,69.474,2006-08-03,0.22,0.1
-0.071,0.698,0.202,-0.071,4.0,4.0,8.0,1.567,0.808,0.514,1.074,0.806,5.452,2.586,69.969,2006-08-04,0.2,0.06
-0.281,-1.053,-0.064,-0.281,0.0,7.0,8.0,1.286,0.498,0.187,0.764,0.517,5.484,3.165,67.13,2006-08-07,0.24,0.03
-0.336,0.269,-0.364,-0.336,1.0,8.0,8.0,0.966,0.125,-0.12,0.413,0.178,5.103,3.553,56.148,2006-08-08,0.27,0.0
-0.435,0.077,-0.287,-0.435,2.0,9.0,8.0,0.524,-0.345,-0.446,-0.021,-0.253,4.306,3.704,59.369,2006-08-09,0.29,0.0
0.463,-0.872,-0.271,0.463,3.0,10.0,8.0,0.98,0.089,0.014,0.422,0.204,4.1,3.783,68.161,2006-08-10,0.28,0.0
-0.399,-0.072,0.062,-0.399,4.0,11.0,8.0,0.613,-0.339,-0.309,0.023,-0.191,3.488,3.724,54.092,2006-08-11,0.28,0.0
0.116,0.571,0.364,0.116,0.0,14.0,8.0,0.76,-0.253,-0.154,0.133,-0.074,3.085,3.596,49.482,2006-08-14,0.24,0.0
1.37,0.573,0.12,1.37,1.0,15.0,8.0,2.069,1.06,0.959,1.424,1.253,4.12,3.701,60.524,2006-08-15,0.18,0.16
0.766,0.776,1.347,0.766,2.0,16.0,8.0,2.765,1.775,1.37,2.089,1.964,5.67,4.095,68.68,2006-08-16,0.08,0.29
0.158,0.353,0.579,0.158,3.0,17.0,8.0,2.855,1.895,1.22,2.155,2.077,6.983,4.672,62.971,2006-08-17,0.04,0.23
0.371,0.117,0.067,0.371,4.0,18.0,8.0,3.146,2.22,1.269,2.419,2.391,8.317,5.401,66.891,2006-08-18,0.03,0.29
-0.367,0.0,0.15,-0.367,0.0,21.0,8.0,2.72,1.828,0.724,1.979,1.992,8.886,6.098,67.748,2006-08-21,0.07,0.1
0.1,0.015,-0.083,0.1,1.0,22.0,8.0,2.721,1.896,0.659,1.995,2.048,9.334,6.745,64.772,2006-08-22,0.06,0.13
-0.449,-0.076,-0.382,-0.449,2.0,23.0,8.0,2.175,1.426,0.169,1.492,1.575,9.114,7.219,58.746,2006-08-23,0.1,0.1
0.237,-0.328,0.148,0.237,3.0,24.0,8.0,2.305,1.631,0.324,1.658,1.772,9.082,7.592,61.151,2006-08-24,0.08,0.13
-0.075,0.127,0.077,-0.075,4.0,25.0,8.0,2.172,1.528,0.2,1.522,1.665,8.876,7.849,63.368,2006-08-25,0.07,0.19
0.517,0.473,0.122,0.517,0.0,28.0,8.0,2.598,2.002,0.57,1.949,2.127,9.148,8.108,70.292,2006-08-28,0.02,0.29
0.192,0.0,0.102,0.192,1.0,29.0,8.0,2.686,2.162,0.608,2.053,2.269,9.456,8.378,76.756,2006-08-29,-0.03,0.35
-0.001,0.132,0.53,-0.001,2.0,30.0,8.0,2.587,2.135,0.486,1.972,2.223,9.588,8.62,74.673,2006-08-30,-0.04,0.29
-0.035,-0.048,0.023,-0.035,3.0,31.0,8.0,2.474,2.074,0.361,1.862,2.146,9.547,8.805,80.314,2006-08-31,-0.06,0.23
0.551,0.453,0.104,0.551,4.0,1.0,9.0,2.909,2.58,0.726,2.306,2.63,9.979,9.04,81.998,2006-09-01,-0.08,0.29
0.171,0.201,0.385,0.171,1.0,5.0,9.0,2.97,2.715,0.717,2.376,2.741,10.383,9.309,76.734,2006-09-05,-0.13,0.23
-0.989,-0.124,-0.729,-0.989,2.0,6.0,9.0,1.924,1.721,-0.22,1.346,1.734,9.545,9.356,54.4,2006-09-06,-0.1,0.13
-0.48,-0.898,-0.55,-0.48,3.0,7.0,9.0,1.366,1.229,-0.563,0.836,1.235,8.282,9.141,47.072,2006-09-07,-0.07,0.1
0.379,-0.085,0.146,0.379,4.0,8.0,9.0,1.657,1.585,-0.147,1.162,1.576,7.588,8.831,47.143,2006-09-08,-0.04,0.13
0.048,0.171,-0.239,0.048,0.0,11.0,9.0,1.663,1.617,-0.079,1.162,1.591,7.008,8.466,51.836,2006-09-11,-0.06,0.1
1.044,0.915,0.666,1.044,1.0,12.0,9.0,2.614,2.616,0.764,2.098,2.556,7.556,8.284,60.621,2006-09-12,-0.11,0.32
0.378,0.429,0.892,0.378,2.0,13.0,9.0,2.923,2.963,0.91,2.37,2.865,8.295,8.286,68.886,2006-09-13,-0.15,0.32
-0.136,-0.145,0.162,-0.136,3.0,14.0,9.0,2.722,2.809,0.62,2.149,2.679,8.637,8.357,65.525,2006-09-14,-0.18,0.23
0.273,0.505,0.231,0.273,4.0,15.0,9.0,2.917,3.05,0.712,2.32,2.885,9.093,8.504,68.291,2006-09-15,-0.19,0.16
0.099,0.017,0.143,0.099,0.0,18.0,9.0,2.929,3.119,0.649,2.323,2.922,9.451,8.693,65.555,2006-09-18,-0.18,0.16
-0.217,-0.214,-0.454,-0.217,1.0,19.0,9.0,2.64,2.887,0.346,2.027,2.657,9.394,8.833,61.183,2006-09-19,-0.17,0.1
0.52,0.491,0.466,0.52,2.0,20.0,9.0,3.065,3.368,0.689,2.435,3.099,9.79,9.025,65.019,2006-09-20,-0.18,0.16
-0.539,-0.026,-0.215,-0.539,3.0,21.0,9.0,2.45,2.823,0.121,1.832,2.523,9.42,9.104,59.316,2006-09-21,-0.15,0.16
-0.247,-0.765,-0.343,-0.247,4.0,22.0,9.0,2.098,2.563,-0.101,1.527,2.237,8.762,9.035,52.606,2006-09-22,-0.14,0.13
0.882,0.859,0.049,0.882,0.0,25.0,9.0,2.818,3.389,0.619,2.294,3.03,9.072,9.043,58.031,2006-09-25,-0.12,0.16
0.752,0.545,1.046,0.752,1.0,26.0,9.0,3.39,4.079,1.089,2.904,3.679,10.007,9.236,72.934,2006-09-26,-0.15,0.26
0.019,0.26,0.622,0.019,2.0,27.0,9.0,3.259,4.068,0.886,2.808,3.624,10.645,9.518,79.29,2006-09-27,-0.19,0.23
0.192,0.015,0.016,0.192,3.0,28.0,9.0,3.326,4.222,0.86,2.876,3.732,11.228,9.86,78.601,2006-09-28,-0.2,0.1
-0.246,-0.03,0.142,-0.246,4.0,29.0,9.0,2.957,3.96,0.492,2.533,3.425,11.294,10.146,74.866,2006-09-29,-0.2,0.13
-0.339,-0.1,-0.401,-0.339,0.0,2.0,10.0,2.49,3.611,0.123,2.115,3.036,10.855,10.288,64.233,2006-10-02,-0.17,0.1
0.21,-0.017,-0.239,0.21,1.0,3.0,10.0,2.584,3.789,0.265,2.228,3.174,10.61,10.353,62.977,2006-10-03,-0.15,0.1
1.208,0.89,0.33,1.208,2.0,4.0,10.0,3.626,4.906,1.164,3.262,4.244,11.582,10.598,72.294,2006-10-04,-0.17,0.23
0.222,0.264,1.222,0.222,3.0,5.0,10.0,3.714,5.083,1.107,3.34,4.368,12.451,10.969,72.077,2006-10-05,-0.22,0.19
-0.269,-0.042,-0.263,-0.269,4.0,6.0,10.0,3.327,4.793,0.672,2.959,4.028,12.7,11.315,68.238,2006-10-06,-0.26,0.19
0.08,-0.039,0.174,0.08,0.0,9.0,10.0,3.297,4.837,0.601,2.917,4.024,12.836,11.62,71.263,2006-10-09,-0.3,0.13
0.204,0.114,0.152,0.204,1.0,10.0,10.0,3.381,5.0,0.643,2.993,4.136,13.017,11.899,69.626,2006-10-10,-0.33,0.16
-0.256,-0.019,-0.373,-0.256,2.0,11.0,10.0,3.015,4.725,0.31,2.636,3.813,12.733,12.066,73.367,2006-10-11,-0.35,0.13
0.954,0.723,0.474,0.954,3.0,12.0,10.0,3.808,5.587,1.002,3.417,4.628,13.394,12.331,80.829,2006-10-12,-0.37,0.29
0.205,0.21,0.782,0.205,4.0,13.0,10.0,3.88,5.74,0.963,3.472,4.728,13.981,12.661,78.389,2006-10-13,-0.4,0.35
0.251,0.261,0.293,0.251,0.0,16.0,10.0,3.99,5.935,0.969,3.568,4.868,14.555,13.04,76.13,2006-10-16,-0.46,0.45
-0.365,-0.084,-0.558,-0.365,1.0,17.0,10.0,3.508,5.547,0.485,3.089,4.43,14.44,13.32,70.389,2006-10-17,-0.45,0.26
0.14,0.279,0.301,0.14,2.0,18.0,10.0,3.505,5.644,0.499,3.098,4.473,14.338,13.524,70.1,2006-10-18,-0.44,0.19
0.073,-0.348,0.082,0.073,3.0,19.0,10.0,3.428,5.679,0.458,3.045,4.453,14.175,13.654,74.157,2006-10-19,-0.45,0.26
0.12,0.042,0.003,0.12,4.0,20.0,10.0,3.402,5.757,0.462,3.037,4.477,14.016,13.726,80.309,2006-10-20,-0.48,0.29
0.615,0.639,0.135,0.615,0.0,23.0,10.0,3.832,6.3,0.856,3.487,4.961,14.403,13.862,81.96,2006-10-23,-0.5,0.29
0.026,0.028,0.622,0.026,1.0,24.0,10.0,3.699,6.293,0.706,3.375,4.887,14.571,14.003,76.431,2006-10-24,-0.51,0.23
0.351,0.423,0.261,0.351,2.0,25.0,10.0,3.896,6.587,0.843,3.568,5.117,14.923,14.187,77.245,2006-10-25,-0.52,0.32
0.496,0.422,0.252,0.496,3.0,26.0,10.0,4.236,7.015,1.066,3.885,5.475,15.576,14.465,84.993,2006-10-26,-0.53,0.45
-0.845,-0.04,-0.262,-0.845,4.0,27.0,10.0,3.304,6.189,0.178,2.946,4.576,14.973,14.567,69.881,2006-10-27,-0.52,0.35
