Close_Diff,High_Diff,Low_Diff,Open_Diff,Day_of_Week,Day_of_Month,Month,MA_50_Diff,MA_200_Diff,EMA_9_Diff,EMA_50_Diff,EMA_100_Diff,MACD,MACD_Signal,RSI,timestamp,model_smart_dumb_spread_close,model_percent_bearish_close
0.355,0.12,1.05,0.071,3.0,9.0,7.0,-3.165,0.134,-1.56,-1.853,-0.809,-6.441,-1.286,36.416,2009-07-09,-0.21,0.02
-0.402,-0.483,-0.642,-1.045,4.0,10.0,7.0,-3.594,-0.093,-1.576,-2.176,-1.192,-7.642,-2.557,34.06,2009-07-10,-0.17,0.02
2.493,1.978,0.288,0.637,0.0,13.0,7.0,-1.137,2.5,0.716,0.298,1.244,-6.748,-3.395,53.184,2009-07-13,-0.18,0.09
0.532,0.532,2.42,2.289,1.0,14.0,7.0,-0.664,3.183,0.993,0.792,1.732,-5.589,-3.834,54.178,2009-07-14,-0.19,0.09
2.963,3.103,1.523,1.753,2.0,15.0,7.0,2.178,6.119,3.074,3.504,4.469,-2.475,-3.562,60.614,2009-07-15,-0.26,0.11
0.864,1.072,1.901,1.294,3.0,16.0,7.0,2.937,7.012,3.123,4.161,5.183,0.635,-2.723,57.406,2009-07-16,-0.28,0.09
-0.038,-0.219,0.776,1.133,4.0,17.0,7.0,2.856,7.096,2.469,3.963,5.045,3.036,-1.571,57.825,2009-07-17,-0.33,0.11
1.143,1.033,0.678,0.539,0.0,20.0,7.0,3.862,8.257,2.857,4.85,5.997,5.74,-0.109,58.555,2009-07-20,-0.37,0.18
0.363,0.516,0.237,1.306,1.0,21.0,7.0,4.156,8.672,2.566,4.99,6.211,8.068,1.527,63.038,2009-07-21,-0.39,0.13
-0.053,0.345,0.48,-0.95,2.0,22.0,7.0,4.011,8.699,2.012,4.746,6.039,9.76,3.173,61.669,2009-07-22,-0.39,0.13
2.329,2.041,0.582,0.739,3.0,23.0,7.0,6.057,10.818,3.393,6.643,8.016,12.746,5.088,81.437,2009-07-23,-0.42,0.16
0.304,0.038,1.33,1.697,4.0,24.0,7.0,6.147,11.098,2.949,6.654,8.13,15.178,7.106,81.535,2009-07-24,-0.47,0.14
0.298,0.276,0.656,0.672,0.0,27.0,7.0,6.244,11.363,2.59,6.66,8.237,17.143,9.113,94.784,2009-07-27,-0.52,0.23
-0.261,-0.014,-0.302,-0.298,1.0,28.0,7.0,5.802,11.096,1.868,6.164,7.839,18.283,10.947,93.878,2009-07-28,-0.55,0.21
-0.456,-0.467,-0.072,-0.281,2.0,29.0,7.0,5.236,10.65,1.135,5.509,7.27,18.611,12.48,90.075,2009-07-29,-0.55,0.2
1.19,1.935,0.76,1.582,3.0,30.0,7.0,6.19,11.708,1.838,6.361,8.194,19.582,13.9,93.599,2009-07-30,-0.56,0.23
0.074,-0.351,0.701,-0.215,4.0,31.0,7.0,6.09,11.779,1.528,6.178,8.098,20.177,15.156,92.272,2009-07-31,-0.58,0.21
1.534,1.05,0.75,1.27,0.0,3.0,8.0,7.281,13.065,2.413,7.298,9.299,21.622,16.449,92.983,2009-08-03,-0.61,0.25
0.301,0.35,0.652,-0.006,1.0,4.0,8.0,7.323,13.296,2.165,7.279,9.382,22.749,17.709,91.101,2009-08-04,-0.64,0.29
-0.291,-0.048,-0.238,0.796,2.0,5.0,8.0,6.868,13.012,1.503,6.733,8.937,23.139,18.795,87.052,2009-08-05,-0.65,0.3
-0.562,0.135,-0.183,0.062,3.0,6.0,8.0,6.133,12.514,0.757,5.962,8.255,22.73,19.582,81.883,2009-08-06,-0.65,0.21
1.344,0.992,0.74,0.055,4.0,7.0,8.0,7.172,13.647,1.658,6.926,9.284,23.22,20.31,82.407,2009-08-07,-0.67,0.36
-0.334,-0.774,0.116,-0.246,0.0,10.0,8.0,6.686,13.302,1.063,6.355,8.802,23.07,20.862,78.699,2009-08-10,-0.68,0.32
-1.266,-0.431,-0.858,-0.289,1.0,11.0,8.0,5.386,12.147,-0.165,4.952,7.481,21.672,21.024,69.414,2009-08-11,-0.68,0.32
1.153,0.697,0.097,-0.852,2.0,12.0,8.0,6.343,13.084,0.781,5.798,8.366,21.244,21.068,65.874,2009-08-12,-0.66,0.32
0.688,0.0,0.0,1.567,3.0,13.0,8.0,6.823,13.597,1.167,6.189,8.814,21.219,21.098,67.265,2009-08-13,-0.67,0.3
-0.853,-0.018,0.125,0.359,4.0,14.0,8.0,5.898,12.822,0.253,5.171,7.871,20.268,20.932,60.672,2009-08-14,-0.65,0.32
-2.426,-1.424,-1.618,-2.7,0.0,17.0,8.0,3.477,10.629,-1.781,2.703,5.47,17.349,20.216,50.044,2009-08-17,-0.59,0.27
1.015,-0.699,0.216,-0.257,1.0,18.0,8.0,4.345,11.509,-0.607,3.536,6.292,15.657,19.304,55.588,2009-08-18,-0.54,0.23
0.686,0.848,0.0,-0.373,2.0,19.0,8.0,4.888,12.098,0.063,4.029,6.793,14.695,18.382,53.881,2009-08-19,-0.53,0.23
1.095,0.931,1.608,1.877,3.0,20.0,8.0,5.783,13.029,0.916,4.869,7.648,14.644,17.634,57.351,2009-08-20,-0.56,0.23
1.862,1.85,1.272,2.352,4.0,21.0,8.0,7.347,14.609,2.182,6.349,9.152,15.933,17.294,58.459,2009-08-21,-0.58,0.27
-0.055,0.801,1.33,0.964,0.0,24.0,8.0,7.142,14.527,1.703,6.051,8.922,16.717,17.179,57.3,2009-08-24,-0.58,0.2
0.237,0.186,0.365,-0.016,1.0,25.0,8.0,7.158,14.669,1.548,6.027,8.956,17.335,17.21,59.298,2009-08-25,-0.56,0.2
0.012,-0.509,-0.452,-0.562,2.0,26.0,8.0,6.943,14.632,1.248,5.801,8.789,17.631,17.294,61.9,2009-08-26,-0.53,0.21
0.278,0.083,-0.526,0.146,3.0,27.0,8.0,6.968,14.815,1.217,5.825,8.863,17.89,17.413,58.55,2009-08-27,-0.54,0.27
-0.199,0.594,0.682,1.128,4.0,28.0,8.0,6.568,14.582,0.816,5.416,8.51,17.726,17.476,59.207,2009-08-28,-0.57,0.27
-0.808,-1.372,-0.832,-1.772,0.0,31.0,8.0,5.612,13.804,0.007,4.464,7.611,16.732,17.327,61.511,2009-08-31,-0.58,0.27
-2.212,0.316,-1.808,-0.347,1.0,1.0,9.0,3.266,11.81,-1.804,2.212,5.411,13.961,16.654,46.898,2009-09-01,-0.54,0.27
-0.33,-2.733,-0.433,-2.2,2.0,2.0,9.0,2.746,11.458,-1.713,1.815,4.998,11.369,15.597,42.607,2009-09-02,-0.48,0.21
0.853,0.309,0.028,0.624,3.0,3.0,9.0,3.365,12.131,-0.682,2.542,5.687,9.886,14.455,49.65,2009-09-03,-0.49,0.21
1.312,1.301,0.947,0.472,4.0,4.0,9.0,4.427,13.191,0.498,3.655,6.771,9.661,13.496,66.63,2009-09-04,-0.52,0.25
0.884,0.943,1.699,2.021,1.0,8.0,9.0,5.057,13.846,1.096,4.323,7.438,10.092,12.815,66.34,2009-09-08,-0.53,0.21
0.778,1.001,0.52,0.202,2.0,9.0,9.0,5.585,14.375,1.488,4.863,7.992,10.951,12.442,66.703,2009-09-09,-0.53,0.21
1.042,0.753,0.397,0.677,3.0,10.0,9.0,6.32,15.141,2.003,5.615,8.764,12.359,12.426,66.661,2009-09-10,-0.54,0.25
-0.135,0.387,1.008,1.146,4.0,11.0,9.0,5.964,14.935,1.497,5.272,8.469,13.208,12.582,58.925,2009-09-11,-0.55,0.21
0.634,0.149,-0.327,-1.016,0.0,14.0,9.0,6.265,15.379,1.694,5.639,8.867,14.25,12.916,61.999,2009-09-14,-0.56,0.16
0.314,0.6,0.814,1.421,1.0,15.0,9.0,6.266,15.566,1.601,5.701,8.97,15.167,13.366,62.326,2009-09-15,-0.59,0.21
1.532,1.204,0.906,0.714,2.0,16.0,9.0,7.329,16.759,2.469,6.845,10.139,16.999,14.093,67.529,2009-09-16,-0.63,0.32
-0.306,0.562,0.791,0.89,3.0,17.0,9.0,6.695,16.387,1.735,6.302,9.668,17.98,14.87,64.833,2009-09-17,-0.63,0.32
0.264,-0.302,0.289,0.459,4.0,18.0,9.0,6.593,16.504,1.595,6.292,9.71,18.767,15.649,66.812,2009-09-18,-0.66,0.29
-0.341,-0.396,-0.64,-1.072,0.0,21.0,9.0,5.926,16.127,1.007,5.737,9.215,18.88,16.296,69.587,2009-09-21,-0.65,0.34
0.657,0.612,0.841,1.003,1.0,22.0,9.0,6.222,16.57,1.323,6.104,9.613,19.312,16.899,88.011,2009-09-22,-0.69,0.27
-1.007,0.59,-0.559,0.269,2.0,23.0,9.0,4.976,15.634,0.255,4.947,8.522,18.569,17.233,81.685,2009-09-23,-0.68,0.27
-0.951,-1.283,-1.371,-0.886,3.0,24.0,9.0,3.838,14.757,-0.562,3.876,7.492,16.971,17.181,72.437,2009-09-24,-0.65,0.25
-0.609,-1.202,-0.447,-1.527,4.0,25.0,9.0,3.051,14.16,-0.943,3.158,6.788,15.015,16.747,64.106,2009-09-25,-0.61,0.23
1.781,1.107,0.404,0.151,0.0,28.0,9.0,4.516,15.585,0.659,4.662,8.252,14.795,16.357,67.276,2009-09-28,-0.62,0.21
-0.223,0.422,1.191,1.478,1.0,29.0,9.0,4.096,15.308,0.35,4.275,7.888,14.265,15.938,63.2,2009-09-29,-0.64,0.21
-0.333,-0.582,-1.074,-0.198,2.0,30.0,9.0,3.582,14.941,0.013,3.8,7.43,13.405,15.432,56.744,2009-09-30,-0.62,0.18
-2.576,-0.798,-1.626,-0.937,3.0,1.0,10.0,0.886,12.614,-2.104,1.207,4.884,10.407,14.427,44.711,2009-10-01,-0.56,0.18
-0.451,-2.304,-0.923,-3.069,4.0,2.0,10.0,0.342,12.164,-2.053,0.73,4.365,7.569,13.055,39.928,2009-10-02,-0.48,0.18
1.488,1.162,0.585,0.9,0.0,5.0,10.0,1.685,13.386,-0.446,2.099,5.653,6.476,11.74,45.381,2009-10-05,-0.47,0.16
1.371,1.724,1.569,1.766,1.0,6.0,10.0,2.876,14.477,0.73,3.289,6.791,6.684,10.728,44.595,2009-10-06,-0.5,0.2
0.271,-0.239,0.775,0.388,2.0,7.0,10.0,2.992,14.628,0.799,3.411,6.904,6.998,9.982,46.945,2009-10-07,-0.53,0.21
0.747,1.196,0.946,1.222,3.0,8.0,10.0,3.541,15.17,1.227,3.965,7.444,7.795,9.545,48.952,2009-10-08,-0.53,0.2
0.564,0.078,0.28,0.045,4.0,9.0,10.0,3.924,15.548,1.425,4.327,7.805,8.81,9.398,52.494,2009-10-09,-0.55,0.18
0.439,0.742,0.812,1.034,0.0,12.0,10.0,4.179,15.82,1.484,4.559,8.045,9.879,9.494,51.682,2009-10-12,-0.56,0.18
-0.279,-0.385,-0.459,-0.343,1.0,13.0,10.0,3.78,15.492,0.967,4.124,7.634,10.365,9.668,54.857,2009-10-13,-0.57,0.14
1.755,1.662,1.122,1.28,2.0,14.0,10.0,5.281,16.847,2.14,5.551,9.044,12.13,10.161,65.209,2009-10-14,-0.57,0.21
0.416,0.31,0.717,0.091,3.0,15.0,10.0,5.502,17.097,2.036,5.709,9.234,13.737,10.876,69.511,2009-10-15,-0.59,0.3
-0.81,-0.172,-0.449,0.018,4.0,16.0,10.0,4.564,16.336,0.989,4.745,8.325,14.131,11.527,59.96,2009-10-16,-0.6,0.3
0.941,0.502,0.458,0.283,0.0,19.0,10.0,5.294,17.04,1.529,5.412,8.997,15.094,12.24,64.144,2009-10-19,-0.59,0.29
-0.624,-0.139,-0.029,0.648,1.0,20.0,10.0,4.545,16.444,0.729,4.629,8.259,15.131,12.819,62.568,2009-10-20,-0.55,0.27
-0.885,0.248,-0.496,-0.773,2.0,21.0,10.0,3.531,15.63,-0.126,3.629,7.292,14.217,13.098,71.916,2009-10-21,-0.53,0.23
1.064,-0.558,-0.598,-0.77,3.0,22.0,10.0,4.388,16.433,0.742,4.462,8.105,14.256,13.33,77.193,2009-10-22,-0.52,0.21
-1.218,0.057,0.11,1.38,4.0,23.0,10.0,3.085,15.324,-0.385,3.155,6.834,13.063,13.276,65.97,2009-10-23,-0.49,0.18
-1.172,-0.372,-0.954,-1.344,0.0,26.0,10.0,1.818,14.237,-1.26,1.928,5.616,10.97,12.815,55.057,2009-10-26,-0.44,0.18
-0.332,-1.765,-0.433,-1.086,1.0,27.0,10.0,1.334,13.861,-1.278,1.539,5.197,8.923,12.037,52.397,2009-10-27,-0.38,0.2
-1.954,-0.86,-1.738,-0.916,2.0,28.0,10.0,-0.734,12.062,-2.637,-0.407,3.242,5.56,10.742,41.505,2009-10-28,-0.32,0.16
2.252,0.336,0.144,-0.816,3.0,29.0,10.0,1.354,13.894,-0.301,1.734,5.266,4.735,9.54,48.23,2009-10-29,-0.34,0.16
-2.806,-0.133,-0.988,0.999,4.0,30.0,10.0,-1.55,11.315,-2.558,-1.06,2.481,1.648,7.962,38.712,2009-10-30,-0.24,0.16
0.646,-1.242,-0.387,-1.93,0.0,2.0,11.0,-0.931,11.792,-1.52,-0.396,3.045,-0.256,6.318,41.621,2009-11-02,-0.22,0.18
0.243,-0.553,0.443,-0.452,1.0,3.0,11.0,-0.724,11.89,-1.019,-0.147,3.215,-1.543,4.746,35.839,2009-11-03,-0.15,0.2
0.104,1.399,1.084,1.703,2.0,4.0,11.0,-0.655,11.883,-0.731,-0.041,3.25,-2.447,3.307,34.465,2009-11-04,-0.2,0.13
1.924,0.533,0.206,0.072,3.0,5.0,11.0,1.173,13.434,0.936,1.775,4.975,-1.521,2.342,43.894,2009-11-05,-0.25,0.14
0.25,0.453,1.148,0.549,4.0,6.0,11.0,1.348,13.539,0.946,1.941,5.109,-0.566,1.76,41.32,2009-11-06,-0.27,0.13
2.224,2.026,1.226,1.561,0.0,9.0,11.0,3.376,15.303,2.481,3.914,7.032,2.086,1.825,50.556,2009-11-09,-0.31,0.2
-0.006,0.295,1.407,1.395,1.0,10.0,11.0,3.238,15.184,1.98,3.755,6.886,4.135,2.287,53.372,2009-11-10,-0.32,0.13
0.503,0.816,0.589,0.383,2.0,11.0,11.0,3.539,15.507,1.977,4.071,7.207,6.131,3.056,51.685,2009-11-11,-0.34,0.18
-1.026,0.235,-0.815,0.207,3.0,12.0,11.0,2.369,14.52,0.768,2.956,6.122,6.727,3.79,52.328,2009-11-12,-0.3,0.11
0.574,-0.919,0.04,-0.976,4.0,13.0,11.0,2.761,14.885,1.068,3.372,6.525,7.614,4.555,58.412,2009-11-13,-0.32,0.21
1.447,1.448,0.811,0.601,0.0,16.0,11.0,3.981,15.971,1.983,4.563,7.703,9.485,5.541,63.499,2009-11-16,-0.35,0.27
0.092,-0.285,0.737,1.379,1.0,17.0,11.0,3.916,15.926,1.658,4.469,7.633,10.924,6.617,72.532,2009-11-17,-0.41,0.25
-0.047,0.052,0.046,0.02,2.0,18.0,11.0,3.733,15.762,1.29,4.25,7.44,11.885,7.671,67.167,2009-11-18,-0.44,0.27
-1.343,-0.419,-1.297,-0.27,3.0,19.0,11.0,2.33,14.501,-0.043,2.832,6.058,11.314,8.4,76.156,2009-11-19,-0.41,0.2
-0.321,-1.065,-0.146,-1.065,4.0,20.0,11.0,1.926,14.124,-0.292,2.42,5.641,10.457,8.811,72.235,2009-11-20,-0.4,0.14
1.362,1.619,0.741,0.018,0.0,23.0,11.0,3.141,15.17,0.844,3.584,6.772,10.852,9.219,75.056,2009-11-23,-0.42,0.23
-0.053,-0.433,0.253,1.002,1.0,24.0,11.0,2.993,14.999,0.633,3.394,6.589,10.991,9.574,74.464,2009-11-24,-0.45,0.14
0.45,0.327,0.649,0.06,2.0,25.0,11.0,3.353,15.256,0.863,3.677,6.869,11.371,9.933,70.806,2009-11-25,-0.48,0.21
-1.723,-0.514,-1.902,-0.092,4.0,27.0,11.0,1.61,13.652,-0.701,1.91,5.132,10.013,9.949,59.079,2009-11-27,-0.39,0.21
0.379,-0.744,0.232,-1.303,0.0,30.0,11.0,1.932,13.856,-0.256,2.191,5.382,9.165,9.792,51.243,2009-11-30,-0.36,0.18
1.208,1.371,1.164,0.717,1.0,1.0,12.0,3.023,14.739,0.752,3.227,6.382,9.451,9.724,56.848,2009-12-01,-0.36,0.23
0.034,0.297,0.582,0.923,2.0,2.0,12.0,2.988,14.624,0.629,3.132,6.287,9.599,9.699,54.85,2009-12-02,-0.43,0.2
-0.84,0.152,-0.593,0.141,3.0,3.0,12.0,2.095,13.755,-0.171,2.221,5.384,8.861,9.531,55.835,2009-12-03,-0.46,0.2
0.551,0.166,-0.202,-0.915,4.0,4.0,12.0,2.532,14.075,0.303,2.648,5.786,8.666,9.358,55.761,2009-12-04,-0.46,0.18
-0.247,-0.751,0.393,0.463,0.0,7.0,12.0,2.184,13.7,0.045,2.313,5.443,8.196,9.126,46.829,2009-12-07,-0.43,0.18
-1.025,-0.691,-1.11,-0.224,1.0,8.0,12.0,1.118,12.66,-0.792,1.25,4.375,6.832,8.667,41.304,2009-12-08,-0.39,0.18
0.367,-0.544,-0.25,-1.085,2.0,9.0,12.0,1.415,12.828,-0.339,1.548,4.631,6.006,8.135,43.657,2009-12-09,-0.36,0.16
0.584,0.84,1.179,0.698,3.0,10.0,12.0,1.905,13.176,0.195,2.037,5.082,5.801,7.668,53.7,2009-12-10,-0.36,0.2
0.368,0.203,0.241,0.48,4.0,11.0,12.0,2.127,13.327,0.449,2.302,5.323,5.898,7.314,57.425,2009-12-11,-0.42,0.23
0.696,0.565,0.59,0.351,0.0,14.0,12.0,2.643,13.74,0.91,2.861,5.859,6.521,7.155,54.184,2009-12-14,-0.46,0.29
-0.555,-0.058,-0.225,0.566,1.0,15.0,12.0,1.979,13.073,0.285,2.228,5.228,6.441,7.012,51.144,2009-12-15,-0.47,0.21
0.113,0.188,0.236,-0.494,2.0,16.0,12.0,1.991,12.993,0.318,2.246,5.229,6.406,6.891,49.244,2009-12-16,-0.48,0.25
-1.181,-0.882,-1.09,-0.203,3.0,17.0,12.0,0.749,11.764,-0.698,1.036,4.015,5.26,6.565,52.554,2009-12-17,-0.45,0.21
0.583,-0.237,-0.183,-0.768,4.0,18.0,12.0,1.257,12.085,-0.092,1.546,4.481,4.811,6.214,53.713,2009-12-18,-0.44,0.25
1.05,1.263,1.045,0.679,0.0,21.0,12.0,2.207,12.803,0.759,2.469,5.366,5.329,6.037,52.868,2009-12-21,-0.46,0.25
0.356,0.232,0.832,0.832,1.0,22.0,12.0,2.48,12.934,0.889,2.705,5.589,5.991,6.028,54.667,2009-12-22,-0.5,0.3
0.23,0.117,0.134,0.389,2.0,23.0,12.0,2.619,12.956,0.893,2.813,5.69,6.646,6.152,61.837,2009-12-23,-0.52,0.41
0.526,0.437,0.455,0.2,3.0,24.0,12.0,3.067,13.244,1.129,3.191,6.061,7.554,6.432,61.763,2009-12-24,-0.53,0.38
0.115,0.346,0.217,0.575,0.0,28.0,12.0,3.123,13.18,0.994,3.173,6.047,8.282,6.802,64.31,2009-12-28,-0.52,0.36
-0.14,0.0,0.229,0.09,1.0,29.0,12.0,2.919,12.893,0.684,2.918,5.798,8.633,7.168,72.545,2009-12-29,-0.52,0.34
0.02,-0.35,-0.368,-0.268,2.0,30.0,12.0,2.887,12.755,0.563,2.822,5.701,8.826,7.5,71.104,2009-12-30,-0.49,0.34
-1.005,0.108,-0.636,0.095,3.0,31.0,12.0,1.858,11.726,-0.357,1.763,4.65,7.974,7.595,58.267,2009-12-31,-0.46,0.29
1.604,0.552,0.157,-0.891,0.0,4.0,1.0,3.317,12.965,0.982,3.185,6.034,8.643,7.804,64.614,2010-01-04,-0.5,0.39
0.312,0.243,1.173,1.442,1.0,5.0,1.0,3.54,13.074,1.032,3.349,6.201,9.35,8.114,62.913,2010-01-05,-0.52,0.32
0.055,0.225,0.38,0.269,2.0,6.0,1.0,3.492,12.983,0.868,3.268,6.128,9.847,8.46,67.984,2010-01-06,-0.56,0.34
0.4,0.287,-0.232,0.049,3.0,7.0,1.0,3.746,13.183,1.011,3.51,6.373,10.487,8.866,69.234,2010-01-07,-0.55,0.34
0.288,0.256,0.433,0.374,4.0,8.0,1.0,3.88,13.288,1.036,3.639,6.511,11.132,9.319,82.731,2010-01-08,-0.57,0.34
0.175,0.38,0.51,0.477,0.0,11.0,1.0,3.865,13.302,0.967,3.658,6.542,11.669,9.789,81.653,2010-01-11,-0.6,0.32
-0.938,-0.516,-0.898,-0.188,1.0,12.0,1.0,2.831,12.34,0.023,2.638,5.545,11.099,10.051,65.952,2010-01-12,-0.59,0.3
0.833,0.401,0.125,-0.568,2.0,13.0,1.0,3.443,12.908,0.679,3.307,6.199,11.281,10.297,68.445,2010-01-13,-0.59,0.34
0.243,0.175,0.937,0.736,3.0,14.0,1.0,3.493,12.966,0.736,3.402,6.299,11.516,10.541,68.533,2010-01-14,-0.56,0.34
-1.082,-0.229,-1.085,0.178,4.0,15.0,1.0,2.277,11.87,-0.28,2.253,5.169,10.578,10.548,55.842,2010-01-15,-0.55,0.32
1.25,0.233,0.387,-1.019,1.0,19.0,1.0,3.303,12.821,0.766,3.324,6.215,10.855,10.609,61.862,2010-01-19,-0.54,0.32
-1.06,-0.217,-0.592,0.203,2.0,20.0,1.0,2.142,11.757,-0.237,2.199,5.107,9.976,10.483,55.625,2010-01-20,-0.49,0.25
-1.894,-0.555,-1.259,0.03,3.0,21.0,1.0,0.168,9.928,-1.739,0.298,3.21,7.453,9.877,46.074,2010-01-21,-0.43,0.25
-2.214,-2.285,-2.212,-2.037,4.0,22.0,1.0,-2.09,7.762,-3.234,-1.883,0.998,3.42,8.585,41.663,2010-01-22,-0.26,0.16
0.46,-1.122,0.204,-2.07,0.0,25.0,1.0,-1.63,8.06,-2.209,-1.361,1.422,0.622,6.993,35.756,2010-01-25,-0.17,0.18
-0.42,0.065,-0.233,0.311,1.0,26.0,1.0,-2.047,7.564,-2.112,-1.719,0.986,-1.945,5.205,32.701,2010-01-26,-0.1,0.16
0.488,-0.379,-0.619,-0.389,2.0,27.0,1.0,-1.57,7.904,-1.293,-1.177,1.438,-3.509,3.462,35.087,2010-01-27,-0.11,0.16
-1.182,0.065,-0.429,0.494,3.0,28.0,1.0,-2.769,6.691,-2.004,-2.293,0.254,-5.73,1.624,29.776,2010-01-28,-0.08,0.11
-0.983,-0.343,-0.637,-0.85,4.0,29.0,1.0,-3.723,5.661,-2.413,-3.179,-0.721,-8.254,-0.352,26.088,2010-01-29,-0.01,0.09
1.427,-0.645,0.215,-1.261,0.0,1.0,2.0,-2.225,6.885,-0.778,-1.66,0.682,-8.916,-2.064,32.165,2010-02-01,0.01,0.11
1.297,1.409,1.31,1.505,1.0,2.0,2.0,-0.904,7.972,0.41,-0.344,1.915,-8.205,-3.293,40.053,2010-02-02,0.04,0.11
-0.547,-0.182,0.552,0.974,2.0,3.0,2.0,-1.464,7.345,-0.11,-0.861,1.348,-8.037,-4.241,35.058,2010-02-03,0.03,0.09
-3.114,-0.496,-2.851,-0.311,3.0,4.0,2.0,-4.672,4.266,-2.663,-3.942,-1.787,-10.539,-5.501,27.929,2010-02-04,0.14,0.02
0.29,-2.745,-1.72,-3.019,4.0,5.0,2.0,-4.294,4.439,-1.893,-3.499,-1.463,-12.134,-6.828,31.022,2010-02-05,0.25,0.02
-0.886,0.381,1.15,0.131,0.0,8.0,2.0,-5.135,3.487,-2.243,-4.251,-2.324,-13.999,-8.262,23.922,2010-02-08,0.34,0.02
1.304,0.754,0.336,-0.511,1.0,9.0,2.0,-3.706,4.634,-0.742,-2.795,-0.987,-14.202,-9.45,31.332,2010-02-09,0.32,0.02
-0.223,-0.52,-0.068,0.907,2.0,10.0,2.0,-3.895,4.322,-0.774,-2.906,-1.189,-14.389,-10.438,35.047,2010-02-10,0.31,0.02
0.968,0.593,0.118,-0.241,3.0,11.0,2.0,-2.867,5.136,0.154,-1.844,-0.214,-13.547,-11.06,45.488,2010-02-11,0.27,0.05
-0.274,-0.206,0.224,0.829,4.0,12.0,2.0,-3.088,4.781,-0.097,-2.041,-0.48,-12.969,-11.441,42.677,2010-02-12,0.24,0.02
1.8,1.657,1.52,0.296,1.0,16.0,2.0,-1.239,6.363,1.339,-0.228,1.271,-10.824,-11.318,50.844,2010-02-16,0.19,0.09
0.424,0.489,1.445,1.576,2.0,17.0,2.0,-0.811,6.657,1.404,0.188,1.654,-8.65,-10.784,50.631,2010-02-17,0.16,0.07
0.658,0.655,0.252,0.264,3.0,18.0,2.0,-0.153,7.178,1.639,0.808,2.252,-6.271,-9.882,57.235,2010-02-18,0.11,0.07
0.219,0.377,0.303,0.588,4.0,19.0,2.0,0.055,7.288,1.483,0.984,2.416,-4.142,-8.734,62.146,2010-02-19,0.08,0.11
-0.105,-0.012,0.416,0.408,0.0,22.0,2.0,-0.078,7.106,1.104,0.846,2.268,-2.519,-7.491,57.174,2010-02-22,0.04,0.09
-1.21,-0.334,-1.194,-0.226,1.0,23.0,2.0,-1.302,5.882,-0.086,-0.355,1.05,-2.289,-6.45,46.657,2010-02-23,0.08,0.09
0.972,-0.195,0.304,-1.047,2.0,24.0,2.0,-0.332,6.709,0.702,0.588,1.963,-1.234,-5.407,52.947,2010-02-24,0.07,0.11
-0.208,-0.264,-0.865,0.488,3.0,25.0,2.0,-0.535,6.426,0.396,0.365,1.723,-0.577,-4.441,69.303,2010-02-25,0.1,0.14
0.141,0.339,1.063,0.169,4.0,26.0,2.0,-0.376,6.469,0.429,0.485,1.824,0.068,-3.539,68.841,2010-02-26,0.01,0.11
1.016,0.801,0.711,0.205,0.0,1.0,3.0,0.619,7.305,1.144,1.428,2.756,1.468,-2.538,78.513,2010-03-01,-0.05,0.13
0.233,0.659,1.009,1.054,1.0,2.0,3.0,0.834,7.42,1.099,1.592,2.923,2.756,-1.479,75.908,2010-03-02,-0.13,0.14
0.043,0.194,0.006,0.21,2.0,3.0,3.0,0.836,7.355,0.913,1.57,2.906,3.771,-0.429,78.045,2010-03-03,-0.17,0.14
0.374,-0.17,0.007,-0.021,3.0,4.0,3.0,1.168,7.604,1.026,1.861,3.203,4.857,0.628,76.438,2010-03-04,-0.18,0.13
1.401,1.393,0.758,0.536,4.0,5.0,3.0,2.49,8.78,1.914,3.09,4.45,6.908,1.884,82.596,2010-03-05,-0.23,0.23
-0.018,0.147,1.035,1.18,0.0,8.0,3.0,2.437,8.66,1.518,2.953,4.345,8.419,3.191,78.051,2010-03-08,-0.26,0.18
0.171,0.379,-0.165,-0.074,1.0,9.0,3.0,2.569,8.706,1.349,2.996,4.42,9.663,4.486,77.264,2010-03-09,-0.32,0.21
0.452,0.252,0.457,0.234,2.0,10.0,3.0,2.975,9.004,1.435,3.299,4.754,10.939,5.776,76.616,2010-03-10,-0.32,0.21
0.404,0.172,-0.096,0.328,3.0,11.0,3.0,3.326,9.266,1.465,3.543,5.036,12.184,7.058,77.304,2010-03-11,-0.36,0.25
-0.022,0.276,0.701,0.677,4.0,12.0,3.0,3.264,9.135,1.155,3.384,4.916,13.0,8.246,78.25,2010-03-12,-0.36,0.27
0.045,-0.211,-0.481,-0.276,0.0,15.0,3.0,3.266,9.07,0.96,3.293,4.861,13.533,9.304,95.522,2010-03-15,-0.36,0.29
0.778,0.808,0.78,0.2,1.0,16.0,3.0,3.936,9.668,1.379,3.881,5.484,14.51,10.345,95.395,2010-03-16,-0.37,0.3
0.582,0.824,0.834,0.792,2.0,17.0,3.0,4.435,10.095,1.56,4.264,5.912,15.649,11.406,99.299,2010-03-17,-0.4,0.32
-0.033,-0.177,0.105,0.534,3.0,18.0,3.0,4.353,9.971,1.222,4.067,5.765,16.333,12.391,98.683,2010-03-18,-0.41,0.27
-0.509,0.122,-0.502,0.047,4.0,19.0,3.0,3.825,9.413,0.574,3.436,5.178,16.209,13.155,88.286,2010-03-19,-0.39,0.32
